gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
56881,GATA3,30847,NFIB,BRCA
56881,GATA3,94589,WRN,BRCA
56881,GATA3,83111,PER1,BRCA
56881,GATA3,81451,SDHB,BRCA
56881,GATA3,11687,PBX1,BRCA
56881,GATA3,18242,DDB2,BRCA
56881,GATA3,38698,SYNE2,BRCA
56881,GATA3,14051,SUFU,BRCA
56881,GATA3,83801,TRIP11,BRCA
56881,GATA3,85534,TSC1,BRCA
56881,GATA3,7978,BRIP1,BRCA
56881,GATA3,44924,ELK4,BRCA
56881,GATA3,21674,CCND2,BRCA
56881,GATA3,3797,PTCH1,BRCA
56881,GATA3,67614,FBN1,BRCA
56881,GATA3,17659,SS18L1,BRCA
56881,GATA3,26310,IL6ST,BRCA
56953,CDH9,55035,PTEN,BRCA
56953,CDH9,46130,BRCA2,BRCA
57076,SLC22A3,55035,PTEN,BRCA
57184,ATP8B4,55035,PTEN,BRCA
57202,RNF168,96301,TP53,BRCA
57243,FHIT,21674,CCND2,BRCA
57243,FHIT,44924,ELK4,BRCA
57243,FHIT,81832,MSI2,BRCA
57243,FHIT,30847,NFIB,BRCA
57283,ZHX1,96301,TP53,BRCA
57411,TP63,33598,BRCA1,BRCA
57411,TP63,96301,TP53,BRCA
57476,PLA1A,3375,ATM,BRCA
57893,BMPER,55035,PTEN,BRCA
58072,STMN2,33598,BRCA1,BRCA
58161,ITPR2,33598,BRCA1,BRCA
58274,RRM2B,33598,BRCA1,BRCA
58274,RRM2B,96301,TP53,BRCA
58293,KIFC2,96301,TP53,BRCA
58293,KIFC2,33598,BRCA1,BRCA
58397,NEXN,46130,BRCA2,BRCA
58397,NEXN,55035,PTEN,BRCA
58531,ST3GAL1,96301,TP53,BRCA
58603,EIF2B5,33598,BRCA1,BRCA
58634,ANTXR2,55035,PTEN,BRCA
58735,TMEM67,33598,BRCA1,BRCA
58849,TNK2,96301,TP53,BRCA
59237,TMTC4,46130,BRCA2,BRCA
59384,DCAF13,96301,TP53,BRCA
59417,P2RY13,33598,BRCA1,BRCA
59431,UGT3A1,55035,PTEN,BRCA
59582,EVX2,3375,ATM,BRCA
59582,EVX2,46130,BRCA2,BRCA
59582,EVX2,55035,PTEN,BRCA
59595,CUL1,33598,BRCA1,BRCA
59665,ZMAT3,33598,BRCA1,BRCA
59787,FBXO40,55035,PTEN,BRCA
59854,DCC,55035,PTEN,BRCA
60019,MNX1,33598,BRCA1,BRCA
60124,LMOD1,55035,PTEN,BRCA
60236,RORB,3375,ATM,BRCA
60254,TRIB1,33598,BRCA1,BRCA
60254,TRIB1,96301,TP53,BRCA
60282,ZNF136,33598,BRCA1,BRCA
60291,POTEE,55035,PTEN,BRCA
60291,POTEE,46130,BRCA2,BRCA
60579,PTK2,33598,BRCA1,BRCA
60579,PTK2,96301,TP53,BRCA
60600,RAI14,33598,BRCA1,BRCA
60673,GJB4,55035,PTEN,BRCA
60732,KRAS,7978,BRIP1,BRCA
60732,KRAS,45416,NFKB2,BRCA
60732,KRAS,21674,CCND2,BRCA
60732,KRAS,81402,NF1,BRCA
60732,KRAS,83801,TRIP11,BRCA
60732,KRAS,9176,RB1,BRCA
60732,KRAS,81832,MSI2,BRCA
60732,KRAS,14051,SUFU,BRCA
60732,KRAS,38698,SYNE2,BRCA
60732,KRAS,81451,SDHB,BRCA
60732,KRAS,85534,TSC1,BRCA
60732,KRAS,89060,NOTCH2,BRCA
60732,KRAS,94589,WRN,BRCA
60732,KRAS,26275,PIK3R1,BRCA
60732,KRAS,30847,NFIB,BRCA
60732,KRAS,17659,SS18L1,BRCA
60732,KRAS,75430,RECQL4,BRCA
60732,KRAS,26310,IL6ST,BRCA
60732,KRAS,83111,PER1,BRCA
60732,KRAS,33598,BRCA1,BRCA
60732,KRAS,67614,FBN1,BRCA
60732,KRAS,44924,ELK4,BRCA
60732,KRAS,18242,DDB2,BRCA
60732,KRAS,8129,EXT1,BRCA
60732,KRAS,41301,EZH2,BRCA
60732,KRAS,5964,FH,BRCA
60732,KRAS,3797,PTCH1,BRCA
60761,PTP4A3,96301,TP53,BRCA
60862,NARS2,6603,FLI1,BRCA
60862,NARS2,26275,PIK3R1,BRCA
60862,NARS2,84776,BCL10,BRCA
60862,NARS2,8129,EXT1,BRCA
60862,NARS2,81832,MSI2,BRCA
60862,NARS2,57243,FHIT,BRCA
60862,NARS2,68079,DHRS13,BRCA
60862,NARS2,7978,BRIP1,BRCA
60862,NARS2,33026,CREBBP,BRCA
60862,NARS2,18839,MAP3K1,BRCA
60862,NARS2,18242,DDB2,BRCA
60862,NARS2,18996,LMO2,BRCA
60862,NARS2,24016,JAK2,BRCA
60862,NARS2,93063,MET,BRCA
60862,NARS2,5964,FH,BRCA
60862,NARS2,27715,MLH1,BRCA
60862,NARS2,60732,KRAS,BRCA
60862,NARS2,56881,GATA3,BRCA
60862,NARS2,12092,ABCC4,BRCA
60862,NARS2,21674,CCND2,BRCA
60862,NARS2,67614,FBN1,BRCA
60862,NARS2,69978,CANT1,BRCA
60862,NARS2,89801,HERPUD1,BRCA
60862,NARS2,18585,MAML2,BRCA
60862,NARS2,46130,BRCA2,BRCA
60862,NARS2,61324,MAP2K4,BRCA
60862,NARS2,90775,BIRC3,BRCA
60862,NARS2,41301,EZH2,BRCA
60862,NARS2,81216,MEN1,BRCA
60862,NARS2,26310,IL6ST,BRCA
60862,NARS2,68091,CCT2,BRCA
60862,NARS2,53477,CDH1,BRCA
60862,NARS2,83801,TRIP11,BRCA
60862,NARS2,11653,RPL22,BRCA
60862,NARS2,11687,PBX1,BRCA
60862,NARS2,94589,WRN,BRCA
60862,NARS2,75430,RECQL4,BRCA
60862,NARS2,81451,SDHB,BRCA
60862,NARS2,45416,NFKB2,BRCA
60862,NARS2,14051,SUFU,BRCA
60862,NARS2,85534,TSC1,BRCA
60862,NARS2,89060,NOTCH2,BRCA
60862,NARS2,47825,PIK3C3,BRCA
60862,NARS2,39846,PPARA,BRCA
60862,NARS2,83044,MCPH1,BRCA
60862,NARS2,44924,ELK4,BRCA
60862,NARS2,73661,DDX10,BRCA
60862,NARS2,38698,SYNE2,BRCA
60862,NARS2,17659,SS18L1,BRCA
60862,NARS2,83111,PER1,BRCA
60862,NARS2,24371,USP6,BRCA
60862,NARS2,3797,PTCH1,BRCA
60862,NARS2,30847,NFIB,BRCA
61083,LRP12,96301,TP53,BRCA
61083,LRP12,33598,BRCA1,BRCA
61206,PLK3,31227,PARP1,BRCA
61270,ZHX2,96301,TP53,BRCA
61319,LIPH,33598,BRCA1,BRCA
61321,CA1,33598,BRCA1,BRCA
61324,MAP2K4,10306,COL1A1,BRCA
61324,MAP2K4,67614,FBN1,BRCA
61324,MAP2K4,30847,NFIB,BRCA
61324,MAP2K4,44924,ELK4,BRCA
61324,MAP2K4,41301,EZH2,BRCA
61324,MAP2K4,5964,FH,BRCA
61324,MAP2K4,81451,SDHB,BRCA
61324,MAP2K4,7978,BRIP1,BRCA
61324,MAP2K4,17659,SS18L1,BRCA
61324,MAP2K4,27715,MLH1,BRCA
61324,MAP2K4,11687,PBX1,BRCA
61324,MAP2K4,83111,PER1,BRCA
61324,MAP2K4,81832,MSI2,BRCA
61324,MAP2K4,45416,NFKB2,BRCA
61324,MAP2K4,14051,SUFU,BRCA
61324,MAP2K4,3797,PTCH1,BRCA
61324,MAP2K4,21674,CCND2,BRCA
61324,MAP2K4,83801,TRIP11,BRCA
61324,MAP2K4,85534,TSC1,BRCA
61324,MAP2K4,89060,NOTCH2,BRCA
61324,MAP2K4,75430,RECQL4,BRCA
61324,MAP2K4,94589,WRN,BRCA
61324,MAP2K4,93063,MET,BRCA
61324,MAP2K4,26275,PIK3R1,BRCA
61324,MAP2K4,38698,SYNE2,BRCA
61324,MAP2K4,9176,RB1,BRCA
61343,RIMS2,96301,TP53,BRCA
61729,PHF20L1,96301,TP53,BRCA
61729,PHF20L1,33598,BRCA1,BRCA
61888,KRT4,55035,PTEN,BRCA
61979,MASP1,96301,TP53,BRCA
62067,TGM6,55035,PTEN,BRCA
62145,ACOT12,55035,PTEN,BRCA
62197,KCNH4,55035,PTEN,BRCA
62197,KCNH4,46130,BRCA2,BRCA
62414,ECT2,96301,TP53,BRCA
62414,ECT2,33598,BRCA1,BRCA
62456,ID1,55035,PTEN,BRCA
62565,MAL2,96301,TP53,BRCA
62728,NAALADL2,96301,TP53,BRCA
62856,CPSF1,96301,TP53,BRCA
63050,TMPRSS11F,55035,PTEN,BRCA
63120,SRMS,33598,BRCA1,BRCA
63145,MAD1L1,55035,PTEN,BRCA
63168,PYGO2,33598,BRCA1,BRCA
63171,GABRG3,55035,PTEN,BRCA
63247,ASCL3,55035,PTEN,BRCA
63258,PTN,33598,BRCA1,BRCA
63315,NRAP,55035,PTEN,BRCA
63537,LMAN1L,55035,PTEN,BRCA
63572,GRINA,96301,TP53,BRCA
63897,GABRA1,55035,PTEN,BRCA
64064,SGK1,55035,PTEN,BRCA
64261,MUC4,96301,TP53,BRCA
64318,SERPINI1,33598,BRCA1,BRCA
64318,SERPINI1,96301,TP53,BRCA
64351,KRT27,55035,PTEN,BRCA
64368,ENY2,33598,BRCA1,BRCA
64389,APOBEC2,55035,PTEN,BRCA
64584,SEMA5A,33598,BRCA1,BRCA
64628,PTPRM,55035,PTEN,BRCA
64904,TLN1,55035,PTEN,BRCA
64926,RCAN3,46130,BRCA2,BRCA
64926,RCAN3,55035,PTEN,BRCA
65159,NLRP8,55035,PTEN,BRCA
65505,PPP1R3D,33598,BRCA1,BRCA
65553,KRBA1,33598,BRCA1,BRCA
65592,ERCC4,26275,PIK3R1,BRCA
65592,ERCC4,9176,RB1,BRCA
65592,ERCC4,30847,NFIB,BRCA
65592,ERCC4,38698,SYNE2,BRCA
65983,ENPP6,55035,PTEN,BRCA
66086,TRAPPC9,96301,TP53,BRCA
66253,ANAPC5,55035,PTEN,BRCA
66369,MRPL13,33598,BRCA1,BRCA
66388,ATP11A,46130,BRCA2,BRCA
66668,HTR4,46130,BRCA2,BRCA
66739,NPHS1,33598,BRCA1,BRCA
67000,HTR3C,33598,BRCA1,BRCA
67000,HTR3C,55035,PTEN,BRCA
67090,GIMAP4,33598,BRCA1,BRCA
67232,RECQL,33598,BRCA1,BRCA
67272,DPYS,33598,BRCA1,BRCA
67272,DPYS,55035,PTEN,BRCA
67272,DPYS,96301,TP53,BRCA
67272,DPYS,46130,BRCA2,BRCA
67391,UQCRB,33598,BRCA1,BRCA
67471,MTSS1,33598,BRCA1,BRCA
67471,MTSS1,96301,TP53,BRCA
67512,ANKRD46,96301,TP53,BRCA
68079,DHRS13,7978,BRIP1,BRCA
68079,DHRS13,21674,CCND2,BRCA
68079,DHRS13,44924,ELK4,BRCA
68079,DHRS13,45416,NFKB2,BRCA
68079,DHRS13,75430,RECQL4,BRCA
68079,DHRS13,83801,TRIP11,BRCA
68079,DHRS13,94589,WRN,BRCA
68079,DHRS13,30847,NFIB,BRCA
68091,CCT2,38698,SYNE2,BRCA
68091,CCT2,26275,PIK3R1,BRCA
68091,CCT2,26310,IL6ST,BRCA
68091,CCT2,5964,FH,BRCA
68091,CCT2,44924,ELK4,BRCA
68091,CCT2,17659,SS18L1,BRCA
68091,CCT2,3797,PTCH1,BRCA
68091,CCT2,93063,MET,BRCA
68091,CCT2,41301,EZH2,BRCA
68091,CCT2,89060,NOTCH2,BRCA
68091,CCT2,81451,SDHB,BRCA
68091,CCT2,67614,FBN1,BRCA
68091,CCT2,7978,BRIP1,BRCA
68091,CCT2,14051,SUFU,BRCA
68091,CCT2,75430,RECQL4,BRCA
68091,CCT2,18242,DDB2,BRCA
68091,CCT2,89801,HERPUD1,BRCA
68091,CCT2,94589,WRN,BRCA
68091,CCT2,27715,MLH1,BRCA
68091,CCT2,85534,TSC1,BRCA
68091,CCT2,11687,PBX1,BRCA
68091,CCT2,21674,CCND2,BRCA
68091,CCT2,45416,NFKB2,BRCA
68091,CCT2,30847,NFIB,BRCA
68091,CCT2,83111,PER1,BRCA
68091,CCT2,11653,RPL22,BRCA
68091,CCT2,83801,TRIP11,BRCA
68091,CCT2,8129,EXT1,BRCA
68091,CCT2,81832,MSI2,BRCA
68109,TMEM44,96301,TP53,BRCA
68129,CLCA4,55035,PTEN,BRCA
68234,MAPK14,96301,TP53,BRCA
68285,ATP6V1C1,96301,TP53,BRCA
68453,IL17A,55035,PTEN,BRCA
68714,RAB8A,96301,TP53,BRCA
68796,OTUD6B,33598,BRCA1,BRCA
68851,FLNA,55035,PTEN,BRCA
69304,KCNMB3,96301,TP53,BRCA
69612,GCC2,46130,BRCA2,BRCA
69797,DHX36,33598,BRCA1,BRCA
69895,RHPN1,96301,TP53,BRCA
69895,RHPN1,33598,BRCA1,BRCA
69959,MYH7B,55035,PTEN,BRCA
69978,CANT1,30847,NFIB,BRCA
69978,CANT1,3797,PTCH1,BRCA
69978,CANT1,45416,NFKB2,BRCA
69978,CANT1,17659,SS18L1,BRCA
69978,CANT1,44924,ELK4,BRCA
69978,CANT1,81451,SDHB,BRCA
69978,CANT1,81832,MSI2,BRCA
69978,CANT1,89060,NOTCH2,BRCA
70324,RPL8,96301,TP53,BRCA
70393,KNG1,33598,BRCA1,BRCA
70437,MPP5,46130,BRCA2,BRCA
70723,PLEKHH1,46130,BRCA2,BRCA
71234,APOD,96301,TP53,BRCA
71234,APOD,33598,BRCA1,BRCA
71409,SPAG1,96301,TP53,BRCA
71409,SPAG1,33598,BRCA1,BRCA
71487,SDR9C7,55035,PTEN,BRCA
71490,SAMD7,33598,BRCA1,BRCA
71558,COLEC10,96301,TP53,BRCA
71558,COLEC10,33598,BRCA1,BRCA
71952,GIMAP5,33598,BRCA1,BRCA
72024,ZNF69,33598,BRCA1,BRCA
72146,TMEM132D,46130,BRCA2,BRCA
72146,TMEM132D,55035,PTEN,BRCA
72160,P2RX6,55035,PTEN,BRCA
72320,SLC10A7,3375,ATM,BRCA
72531,CHRD,33598,BRCA1,BRCA
72563,ZFHX3,46130,BRCA2,BRCA
72563,ZFHX3,55035,PTEN,BRCA
72622,FBXO32,96301,TP53,BRCA
72687,PIK3CB,33598,BRCA1,BRCA
72765,SLC6A18,33598,BRCA1,BRCA
72875,GML,96301,TP53,BRCA
73037,SERPINB11,55035,PTEN,BRCA
73372,CHEK1,96301,TP53,BRCA
73372,CHEK1,31227,PARP1,BRCA
73402,SMC4,33598,BRCA1,BRCA
73545,YWHAZ,96301,TP53,BRCA
73589,HES1,96301,TP53,BRCA
73643,GRK7,33598,BRCA1,BRCA
73661,DDX10,26310,IL6ST,BRCA
73661,DDX10,8129,EXT1,BRCA
73661,DDX10,93063,MET,BRCA
73661,DDX10,30847,NFIB,BRCA
73661,DDX10,44924,ELK4,BRCA
73661,DDX10,14051,SUFU,BRCA
73661,DDX10,27715,MLH1,BRCA
73661,DDX10,83111,PER1,BRCA
73661,DDX10,85534,TSC1,BRCA
73661,DDX10,90958,MITF,BRCA
73661,DDX10,81832,MSI2,BRCA
73661,DDX10,17659,SS18L1,BRCA
73661,DDX10,5964,FH,BRCA
73661,DDX10,11687,PBX1,BRCA
73661,DDX10,7978,BRIP1,BRCA
73661,DDX10,75430,RECQL4,BRCA
73661,DDX10,21674,CCND2,BRCA
73661,DDX10,26275,PIK3R1,BRCA
73661,DDX10,38698,SYNE2,BRCA
73661,DDX10,11653,RPL22,BRCA
73661,DDX10,89060,NOTCH2,BRCA
73661,DDX10,9176,RB1,BRCA
73661,DDX10,3797,PTCH1,BRCA
73661,DDX10,45416,NFKB2,BRCA
73661,DDX10,81451,SDHB,BRCA
73661,DDX10,18242,DDB2,BRCA
73661,DDX10,94589,WRN,BRCA
73661,DDX10,83801,TRIP11,BRCA
73661,DDX10,67614,FBN1,BRCA
73709,VPS54,55035,PTEN,BRCA
73709,VPS54,46130,BRCA2,BRCA
73856,MAPK12,31227,PARP1,BRCA
73935,TMEM207,96301,TP53,BRCA
73960,GSK3A,31227,PARP1,BRCA
73995,LIG1,31227,PARP1,BRCA
74125,SH3RF1,3375,ATM,BRCA
74125,SH3RF1,46130,BRCA2,BRCA
74399,CALD1,55035,PTEN,BRCA
74491,ACOT11,33598,BRCA1,BRCA
74524,GALNT11,33598,BRCA1,BRCA
74563,SCHIP1,33598,BRCA1,BRCA
74647,ZFPM2,96301,TP53,BRCA
74765,EPHA5,3375,ATM,BRCA
74765,EPHA5,46130,BRCA2,BRCA
74765,EPHA5,55035,PTEN,BRCA
74827,YIPF1,55035,PTEN,BRCA
75167,GRHL2,96301,TP53,BRCA
75191,B3GNT5,96301,TP53,BRCA
75191,B3GNT5,33598,BRCA1,BRCA
75224,GOLM1,3375,ATM,BRCA
75244,TMEM65,96301,TP53,BRCA
75306,GPR87,33598,BRCA1,BRCA
75430,RECQL4,96301,TP53,BRCA
75519,E2F5,33598,BRCA1,BRCA
75528,PGC,55035,PTEN,BRCA
75641,CLDN11,33598,BRCA1,BRCA
75641,CLDN11,96301,TP53,BRCA
75815,ASAP1,96301,TP53,BRCA
75815,ASAP1,33598,BRCA1,BRCA
75824,FXR1,96301,TP53,BRCA
75870,CTSZ,33598,BRCA1,BRCA
75985,THOP1,55035,PTEN,BRCA
75988,NT5C1A,55035,PTEN,BRCA
76435,CACNA1S,55035,PTEN,BRCA
76660,ATR,33598,BRCA1,BRCA
76660,ATR,31227,PARP1,BRCA
76660,ATR,96301,TP53,BRCA
76799,TPRG1,96301,TP53,BRCA
77117,LSAMP,55035,PTEN,BRCA
77231,CRYGS,96301,TP53,BRCA
77510,PRODH2,33598,BRCA1,BRCA
77601,OR2T5,55035,PTEN,BRCA
77636,CLSTN2,33598,BRCA1,BRCA
77693,ASXL1,33598,BRCA1,BRCA
77741,GFOD1,96301,TP53,BRCA
77787,COL14A1,96301,TP53,BRCA
77788,NLGN1,96301,TP53,BRCA
77960,OR2C3,55035,PTEN,BRCA
78131,ISL1,55035,PTEN,BRCA
78171,GDF7,3375,ATM,BRCA
78316,GCNT2,55035,PTEN,BRCA
78531,FRMPD4,55035,PTEN,BRCA
78531,FRMPD4,3375,ATM,BRCA
78531,FRMPD4,46130,BRCA2,BRCA
78667,MTDH,96301,TP53,BRCA
78707,B3GALT2,55035,PTEN,BRCA
78858,STK35,31227,PARP1,BRCA
78867,FXYD1,33598,BRCA1,BRCA
78888,PBOV1,46130,BRCA2,BRCA
78989,KHDRBS3,33598,BRCA1,BRCA
79003,NAAA,55035,PTEN,BRCA
79263,SKIL,96301,TP53,BRCA
79267,NCALD,96301,TP53,BRCA
79322,NFIX,33598,BRCA1,BRCA
79423,KCNQ3,33598,BRCA1,BRCA
79460,GIMAP1,33598,BRCA1,BRCA
79500,RHPN2,33598,BRCA1,BRCA
79615,FOXQ1,96301,TP53,BRCA
79981,KLHL24,33598,BRCA1,BRCA
80334,GRIN3A,3375,ATM,BRCA
80356,CCDC27,55035,PTEN,BRCA
80442,SLC37A3,33598,BRCA1,BRCA
80639,PHOX2B,55035,PTEN,BRCA
80766,SLC27A1,33598,BRCA1,BRCA
81148,HBEGF,55035,PTEN,BRCA
81216,MEN1,81451,SDHB,BRCA
81216,MEN1,11687,PBX1,BRCA
81216,MEN1,81832,MSI2,BRCA
81216,MEN1,75430,RECQL4,BRCA
81216,MEN1,85534,TSC1,BRCA
81216,MEN1,3797,PTCH1,BRCA
81216,MEN1,17659,SS18L1,BRCA
81216,MEN1,45416,NFKB2,BRCA
81216,MEN1,30847,NFIB,BRCA
81216,MEN1,89060,NOTCH2,BRCA
81216,MEN1,90958,MITF,BRCA
81216,MEN1,11653,RPL22,BRCA
81216,MEN1,27715,MLH1,BRCA
81216,MEN1,9176,RB1,BRCA
81216,MEN1,83801,TRIP11,BRCA
81216,MEN1,81402,NF1,BRCA
81216,MEN1,83111,PER1,BRCA
81216,MEN1,26275,PIK3R1,BRCA
81216,MEN1,38698,SYNE2,BRCA
81216,MEN1,5964,FH,BRCA
81216,MEN1,44924,ELK4,BRCA
81216,MEN1,41301,EZH2,BRCA
81216,MEN1,7978,BRIP1,BRCA
81216,MEN1,21674,CCND2,BRCA
81216,MEN1,67614,FBN1,BRCA
81216,MEN1,14051,SUFU,BRCA
81216,MEN1,94589,WRN,BRCA
81264,MON1B,55035,PTEN,BRCA
81438,ZBTB48,55035,PTEN,BRCA
81681,ATP6V1G3,55035,PTEN,BRCA
81807,ZNF615,3375,ATM,BRCA
81908,DECR1,33598,BRCA1,BRCA
82014,LRRC34,96301,TP53,BRCA
82173,SI,96301,TP53,BRCA
82183,NOL4,55035,PTEN,BRCA
82218,SERPINB3,46130,BRCA2,BRCA
82218,SERPINB3,55035,PTEN,BRCA
82500,TTC26,33598,BRCA1,BRCA
82539,ZNF707,96301,TP53,BRCA
82708,DMXL1,3375,ATM,BRCA
82848,TIPARP,55035,PTEN,BRCA
82848,TIPARP,46130,BRCA2,BRCA
83044,MCPH1,26275,PIK3R1,BRCA
83044,MCPH1,26310,IL6ST,BRCA
83044,MCPH1,27715,MLH1,BRCA
83044,MCPH1,18242,DDB2,BRCA
83044,MCPH1,5964,FH,BRCA
83044,MCPH1,8129,EXT1,BRCA
83044,MCPH1,7978,BRIP1,BRCA
83044,MCPH1,81402,NF1,BRCA
83044,MCPH1,85534,TSC1,BRCA
83044,MCPH1,93063,MET,BRCA
83044,MCPH1,11653,RPL22,BRCA
83044,MCPH1,14051,SUFU,BRCA
83044,MCPH1,81832,MSI2,BRCA
83044,MCPH1,17659,SS18L1,BRCA
83044,MCPH1,83801,TRIP11,BRCA
83044,MCPH1,83111,PER1,BRCA
83044,MCPH1,38698,SYNE2,BRCA
83044,MCPH1,94589,WRN,BRCA
83044,MCPH1,67614,FBN1,BRCA
83044,MCPH1,96262,NDRG1,BRCA
83044,MCPH1,75430,RECQL4,BRCA
83044,MCPH1,89060,NOTCH2,BRCA
83044,MCPH1,3797,PTCH1,BRCA
83044,MCPH1,44924,ELK4,BRCA
83044,MCPH1,30847,NFIB,BRCA
83044,MCPH1,21674,CCND2,BRCA
83044,MCPH1,89801,HERPUD1,BRCA
83044,MCPH1,11687,PBX1,BRCA
83044,MCPH1,41301,EZH2,BRCA
83044,MCPH1,45416,NFKB2,BRCA
83263,TRIM46,33598,BRCA1,BRCA
83555,SLC30A8,33598,BRCA1,BRCA
83555,SLC30A8,96301,TP53,BRCA
83578,TRPV6,33598,BRCA1,BRCA
84085,SMAD9,55035,PTEN,BRCA
84278,SCN1B,33598,BRCA1,BRCA
84448,IMPA1,55035,PTEN,BRCA
84521,EHHADH,55035,PTEN,BRCA
84521,EHHADH,33598,BRCA1,BRCA
84776,BCL10,89801,HERPUD1,BRCA
84776,BCL10,75430,RECQL4,BRCA
84776,BCL10,85534,TSC1,BRCA
84776,BCL10,83111,PER1,BRCA
84776,BCL10,44924,ELK4,BRCA
84776,BCL10,21674,CCND2,BRCA
84776,BCL10,30847,NFIB,BRCA
84776,BCL10,10306,COL1A1,BRCA
84776,BCL10,45416,NFKB2,BRCA
84776,BCL10,83801,TRIP11,BRCA
84776,BCL10,17659,SS18L1,BRCA
84776,BCL10,14051,SUFU,BRCA
84776,BCL10,89060,NOTCH2,BRCA
84776,BCL10,8129,EXT1,BRCA
84776,BCL10,94589,WRN,BRCA
85002,MYH2,55035,PTEN,BRCA
85188,PIK3CA,33598,BRCA1,BRCA
85344,PIGZ,33598,BRCA1,BRCA
85442,CLVS2,3375,ATM,BRCA
85646,CSF3,55035,PTEN,BRCA
85797,TLK2,46130,BRCA2,BRCA
85919,KCTD14,33598,BRCA1,BRCA
86082,DRD1,55035,PTEN,BRCA
86082,DRD1,46130,BRCA2,BRCA
86100,LRTM1,55035,PTEN,BRCA
86177,MTOR,55035,PTEN,BRCA
86201,WDR37,33598,BRCA1,BRCA
86250,CA3,33598,BRCA1,BRCA
86686,CSMD3,46130,BRCA2,BRCA
86686,CSMD3,33598,BRCA1,BRCA
86686,CSMD3,96301,TP53,BRCA
86736,MYNN,33598,BRCA1,BRCA
86742,XRCC1,31227,PARP1,BRCA
86966,RSPO2,96301,TP53,BRCA
86980,NOS1,3375,ATM,BRCA
86996,RTP1,96301,TP53,BRCA
87021,BST2,33598,BRCA1,BRCA
87077,COX6C,96301,TP53,BRCA
87637,PGPEP1,33598,BRCA1,BRCA
87690,KCTD21,33598,BRCA1,BRCA
87827,RNF19A,96301,TP53,BRCA
87860,PRPF6,33598,BRCA1,BRCA
87866,LGI4,33598,BRCA1,BRCA
87967,IGSF10,33598,BRCA1,BRCA
88091,ZC3HAV1,33598,BRCA1,BRCA
88517,CEND1,55035,PTEN,BRCA
88566,SYT6,55035,PTEN,BRCA
88661,EFNB2,55035,PTEN,BRCA
88718,CXCR2,55035,PTEN,BRCA
88718,CXCR2,46130,BRCA2,BRCA
89066,SPATA16,33598,BRCA1,BRCA
89118,NR4A3,55035,PTEN,BRCA
89118,NR4A3,46130,BRCA2,BRCA
89147,TRPS1,96301,TP53,BRCA
89238,RRAS,55035,PTEN,BRCA
89252,TSLP,55035,PTEN,BRCA
89381,PARG,46130,BRCA2,BRCA
89600,KIAA0355,33598,BRCA1,BRCA
89657,PTPRN2,33598,BRCA1,BRCA
89778,ODAM,55035,PTEN,BRCA
89852,TRIM24,33598,BRCA1,BRCA
90077,MTRF1L,27715,MLH1,BRCA
90077,MTRF1L,11653,RPL22,BRCA
90077,MTRF1L,5964,FH,BRCA
90077,MTRF1L,17659,SS18L1,BRCA
90077,MTRF1L,3797,PTCH1,BRCA
90077,MTRF1L,26310,IL6ST,BRCA
90077,MTRF1L,30847,NFIB,BRCA
90077,MTRF1L,94589,WRN,BRCA
90077,MTRF1L,85534,TSC1,BRCA
90077,MTRF1L,93063,MET,BRCA
90077,MTRF1L,7978,BRIP1,BRCA
90077,MTRF1L,81451,SDHB,BRCA
90077,MTRF1L,45416,NFKB2,BRCA
90077,MTRF1L,83801,TRIP11,BRCA
90077,MTRF1L,81832,MSI2,BRCA
90077,MTRF1L,30247,ARHGEF12,BRCA
90134,ATP11B,96301,TP53,BRCA
90134,ATP11B,46130,BRCA2,BRCA
90134,ATP11B,33598,BRCA1,BRCA
90328,IGF2BP2,33598,BRCA1,BRCA
90333,LRRC15,96301,TP53,BRCA
90426,CALR,33598,BRCA1,BRCA
90671,POLD1,31227,PARP1,BRCA
90775,BIRC3,44924,ELK4,BRCA
90775,BIRC3,38698,SYNE2,BRCA
90775,BIRC3,45416,NFKB2,BRCA
90775,BIRC3,83111,PER1,BRCA
90775,BIRC3,81451,SDHB,BRCA
90775,BIRC3,26310,IL6ST,BRCA
90775,BIRC3,85534,TSC1,BRCA
90775,BIRC3,11687,PBX1,BRCA
90775,BIRC3,21674,CCND2,BRCA
90775,BIRC3,83801,TRIP11,BRCA
90775,BIRC3,94589,WRN,BRCA
90775,BIRC3,81832,MSI2,BRCA
90775,BIRC3,7978,BRIP1,BRCA
90775,BIRC3,3797,PTCH1,BRCA
90775,BIRC3,41301,EZH2,BRCA
90775,BIRC3,30847,NFIB,BRCA
90775,BIRC3,17659,SS18L1,BRCA
90775,BIRC3,67614,FBN1,BRCA
90775,BIRC3,14051,SUFU,BRCA
90775,BIRC3,75430,RECQL4,BRCA
90775,BIRC3,26275,PIK3R1,BRCA
90775,BIRC3,5964,FH,BRCA
90775,BIRC3,89060,NOTCH2,BRCA
90802,SEMA4G,55035,PTEN,BRCA
90812,FAM187B,33598,BRCA1,BRCA
91054,HTR3D,96301,TP53,BRCA
91168,AZIN1,33598,BRCA1,BRCA
91168,AZIN1,96301,TP53,BRCA
91461,RXFP1,46130,BRCA2,BRCA
91482,IL13,55035,PTEN,BRCA
91511,UTS2,55035,PTEN,BRCA
91602,NLRP12,55035,PTEN,BRCA
91745,TGM7,55035,PTEN,BRCA
